"master_key","cntyvtd","county"
"n4391460","4391460","Tarrant"
"n4530200","4530200","Travis"
"n4530186","4530186","Travis"
"n4830201","4830201","Wheeler"
"n4850104","4850104","Wichita"
"n1890317","1890317","Hale"
"n2010238","2010238","Harris"
"n2010778","2010778","Harris"
"n2010232","2010232","Harris"
"n2150231","2150231","Hidalgo"
"n2730012","2730012","Kleberg"
"n270304","270304","Bell"
"n293205","293205","Bexar"
"n350007","350007","Bosque"
"n430006","430006","Brewster"
"n890305","890305","Colorado"
"n1131323","1131323","Dallas"
"n2550015","2550015","Karnes"
"n2930206","2930206","Limestone"
"n3490107","3490107","Navarro"
"n3630015","3630015","Palo Pinto"
"n4393647","4393647","Tarrant"
"n4910318","4910318","Williamson"
"n1350204","1350204","Ector"
"n1850014","1850014","Grimes"
"n2010924","2010924","Harris"
"n2010675B","2010675B","Harris"
"n2030005","2030005","Harrison"
"n231215A","231215A","Hunt"
"n150309","150309","Austin"
"n293061","293061","Bexar"
"n294100","294100","Bexar"
"n410015","410015","Brazos"
"n610040","610040","Cameron"
"n850118","850118","Collin"
"n4170405","4170405","Shackelford"
"n5030007","5030007","Young"
"n213003M","213003M","Henderson"
"n2190021","2190021","Hockley"
"n2450047","2450047","Jefferson"
"n2773C7G","2773C7G","Lamar"
"n3050001","3050001","Lynn"
"n3550042","3550042","Nueces"
"n1030001","1030001","Crane"
"n1133097","1133097","Dallas"
"n1213151","1213151","Denton"
"n1990009","1990009","Hardin"
"n2011070","2011070","Harris"
"n2010530","2010530","Harris"
"n294126","294126","Bexar"
"n292027","292027","Bexar"
"n610023","610023","Cameron"
"n770008","770008","Clay"
"n910408","910408","Comal"
"n1132904","1132904","Dallas"
"n4650030","4650030","Val Verde"
"n4970030","4970030","Wise"
"n2410009","2410009","Jasper"
"n2510019","2510019","Johnson"
"n2990205","2990205","Llano"
"n3090044","3090044","Mclennan"
"n3390108","3390108","Montgomery"
"n4394737A","4394737A","Tarrant"
"n1133325","1133325","Dallas"
"n1131139","1131139","Dallas"
"n2010301","2010301","Harris"
"n2010798","2010798","Harris"
"n2010135","2010135","Harris"
"n2090451","2090451","Hays"
"n90010","90010","Archer"
"n292004","292004","Bexar"
"n292169","292169","Bexar"
"n370021","370021","Bowie"
"n730026","730026","Cherokee"
"n1131103","1131103","Dallas"
"n4630004","4630004","Uvalde"
"n4790176B","4790176B","Webb"
"n3450005","3450005","Motley"
"n391001A","391001A","Refugio"
"n4394634","4394634","Tarrant"
"n4392030","4392030","Tarrant"
"n4392745","4392745","Tarrant"
"n4530141","4530141","Travis"
"n2011153","2011153","Harris"
"n213004B","213004B","Henderson"
"n2230020","2230020","Hopkins"
"n2450007","2450007","Jefferson"
"n2771A5A","2771A5A","Lamar"
"n3030019","3030019","Lubbock"
"n270307","270307","Bell"
"n292146","292146","Bexar"
"n410032","410032","Brazos"
"n850184","850184","Collin"
"n1134514","1134514","Dallas"
"n1214218","1214218","Denton"
"n4770311","4770311","Washington"
"n3550107","3550107","Nueces"
"n3690401","3690401","Parmer"
"n4391704","4391704","Tarrant"
"n4393626","4393626","Tarrant"
"n4392655","4392655","Tarrant"
"n4530341","4530341","Travis"
"n1410160","1410160","El Paso"
"n1610005A","1610005A","Freestone"
"n1890103","1890103","Hale"
"n2010587","2010587","Harris"
"n2010918","2010918","Harris"
"n2810007","2810007","Lampasas"
"n270117","270117","Bell"
"n293139C","293139C","Bexar"
"n610046","610046","Cameron"
"n850161","850161","Collin"
"n1133017","1133017","Dallas"
"n1410137","1410137","El Paso"
"n4910276","4910276","Williamson"
"n3330001","3330001","Mills"
"n3550085","3550085","Nueces"
"n3730013","3730013","Polk"
"n4230020","4230020","Smith"
"n4391064","4391064","Tarrant"
"n4393725","4393725","Tarrant"
"n1890407","1890407","Hale"
"n2010278","2010278","Harris"
"n2010941","2010941","Harris"
"n2490018","2490018","Jim Wells"
"n2530002","2530002","Jones"
"n3170002","3170002","Martin"
"n292182A","292182A","Bexar"
"n37005C","37005C","Bowie"
"n410081","410081","Brazos"
"n410075","410075","Brazos"
"n850135","850135","Collin"
"n1134113","1134113","Dallas"
"n3290406","3290406","Midland"
"n3670125","3670125","Parker"
"n38703-1A","38703-1A","Red River"
"n4230043","4230043","Smith"
"n4391543","4391543","Tarrant"
"n4790268","4790268","Webb"
"n1391010","1391010","Ellis"
"n1410117","1410117","El Paso"
"n2011127","2011127","Harris"
"n2010961","2010961","Harris"
"n2010464","2010464","Harris"
"n2210112","2210112","Hood"
"n293021","293021","Bexar"
"n292047","292047","Bexar"
"n390010","390010","Brazoria"
"n1134153","1134153","Dallas"
"n1134004","1134004","Dallas"
"n1133619","1133619","Dallas"
"n4790370","4790370","Webb"
"n2011110","2011110","Harris"
"n2010613","2010613","Harris"
"n2090423C","2090423C","Hays"
"n2370004","2370004","Jack"
"n4410301","4410301","Taylor"
"n467003D","467003D","Van Zandt"
"n1133613","1133613","Dallas"
"n1131302","1131302","Dallas"
"n1230101","1230101","Dewitt"
"n1391033","1391033","Ellis"
"n1410017","1410017","El Paso"
"n1630008","1630008","Frio"
"n50034","50034","Angelina"
"n293121","293121","Bexar"
"n550404","550404","Caldwell"
"n1133037","1133037","Dallas"
"n1131083","1131083","Dallas"
"n1214212","1214212","Denton"
"n4530113","4530113","Travis"
"n4690018","4690018","Victoria"
"n489008A","489008A","Willacy"
"n2470003","2470003","Jim Hogg"
"n3030039","3030039","Lubbock"
"n3550101","3550101","Nueces"
"n4391099","4391099","Tarrant"
"n4391719","4391719","Tarrant"
"n4394531","4394531","Tarrant"
"n1391053","1391053","Ellis"
"n1770008","1770008","Gonzales"
"n2010421","2010421","Harris"
"n2011084","2011084","Harris"
"n2090320","2090320","Hays"
"n2250017","2250017","Houston"
"n293145","293145","Bexar"
"n410100","410100","Brazos"
"n610003","610003","Cameron"
"n850204","850204","Collin"
"n970001","970001","Cooke"
"n1133060","1133060","Dallas"
"n3090069","3090069","Mclennan"
"n3550127","3550127","Nueces"
"n3670325","3670325","Parker"
"n4391167","4391167","Tarrant"
"n4910173","4910173","Williamson"
"n1410143","1410143","El Paso"
"n1810202","1810202","Grayson"
"n1870306","1870306","Guadalupe"
"n2010321","2010321","Harris"
"n2010984","2010984","Harris"
"n2010444","2010444","Harris"
"n292021","292021","Bexar"
"n293078","293078","Bexar"
"n1132303","1132303","Dallas"
"n1134612","1134612","Dallas"
"n1133504","1133504","Dallas"
"n1214176","1214176","Denton"
"n3390036","3390036","Montgomery"
"n3550065","3550065","Nueces"
"n3750225","3750225","Potter"
"n4130002","4130002","Schleicher"
"n4391251","4391251","Tarrant"
"n4392466","4392466","Tarrant"
"n1410037","1410037","El Paso"
"n1510001","1510001","Fisher"
"n1670165","1670165","Galveston"
"n2010544","2010544","Harris"
"n2890009","2890009","Leon"
"n3090050","3090050","Mclennan"
"n50014","50014","Angelina"
"n294226","294226","Bexar"
"n292126","292126","Bexar"
"n670014","670014","Cass"
"n730035","730035","Cherokee"
"n1134090","1134090","Dallas"
"n4730420","4730420","Waller"
"n2270041","2270041","Howard"
"n3490308","3490308","Navarro"
"n3930001","3930001","Roberts"
"n397003BA","397003BA","Rockwall"
"n4392003","4392003","Tarrant"
"n4510402","4510402","Tom Green"
"n1330007","1330007","Eastland"
"n1350404","1350404","Ector"
"n1573140","1573140","Fort Bend"
"n2010152","2010152","Harris"
"n2011147","2011147","Harris"
"n2010650","2010650","Harris"
"n294169","294169","Bexar"
"n294083","294083","Bexar"
"n293041","293041","Bexar"
"n850098","850098","Collin"
"n990104","990104","Coryell"
"n1132119","1132119","Dallas"
"n4910119","4910119","Williamson"
"n4930103","4930103","Wilson"
"n2011004","2011004","Harris"
"n2450027","2450027","Jefferson"
"n2650406","2650406","Kerr"
"n4394563","4394563","Tarrant"
"n4393325","4393325","Tarrant"
"n4790458","4790458","Webb"
"n1410074","1410074","El Paso"
"n1770014","1770014","Gonzales"
"n2010841","2010841","Harris"
"n2010010","2010010","Harris"
"n2010755","2010755","Harris"
"n2011090","2011090","Harris"
"n291040","291040","Bexar"
"n410094","410094","Brazos"
"n550102","550102","Caldwell"
"n910207","910207","Comal"
"n1132402","1132402","Dallas"
"n1150011","1150011","Dawson"
"n4530410","4530410","Travis"
"n4530366","4530366","Travis"
"n2570020","2570020","Kaufman"
"n3090063","3090063","Mclennan"
"n3550121","3550121","Nueces"
"n3610031","3610031","Orange"
"n3650008","3650008","Panola"
"n4393562","4393562","Tarrant"
"n1212071","1212071","Denton"
"n1810105","1810105","Grayson"
"n2010401","2010401","Harris"
"n2150062","2150062","Hidalgo"
"n2150148","2150148","Hidalgo"
"n2150111","2150111","Hidalgo"
"n130010","130010","Atascosa"
"n650201","650201","Carson"
"n850141","850141","Collin"
"n1131004","1131004","Dallas"
"n1132080","1132080","Dallas"
"n1572128","1572128","Fort Bend"
"n3030122","3030122","Lubbock"
"n4394350","4394350","Tarrant"
"n4391559","4391559","Tarrant"
"n4393072","4393072","Tarrant"
"n4530164","4530164","Travis"
"n1690001","1690001","Garza"
"n1930017","1930017","Hamilton"
"n2010215","2010215","Harris"
"n2210313","2210313","Hood"
"n2450070","2450070","Jefferson"
"n277001E","277001E","Lamar"
"n292083","292083","Bexar"
"n3810228","3810228","Randall"
"n4270005","4270005","Starr"
"n1131725","1131725","Dallas"
"n2090336","2090336","Hays"
"n2150258","2150258","Hidalgo"
"n2490005","2490005","Jim Wells"
"n2930304","2930304","Limestone"
"n3270004B","3270004B","Menard"
"n291126","291126","Bexar"
"n294230","294230","Bexar"
"n850082","850082","Collin"
"n850076","850076","Collin"
"n1132409","1132409","Dallas"
"n1213115","1213115","Denton"
"n2650101","2650101","Kerr"
"n3390054","3390054","Montgomery"
"n4030002","4030002","Sabine"
"n4392571","4392571","Tarrant"
"n4530321","4530321","Travis"
"n4910436","4910436","Williamson"
"n1573045","1573045","Fort Bend"
"n1571122","1571122","Fort Bend"
"n2010736","2010736","Harris"
"n2010073","2010073","Harris"
"n2150066","2150066","Hidalgo"
"n2150072","2150072","Hidalgo"
"n294213","294213","Bexar"
"n294207","294207","Bexar"
"n291104","291104","Bexar"
"n292065A","292065A","Bexar"
"n850059","850059","Collin"
"n1132301","1132301","Dallas"
"n4730207","4730207","Waller"
"n4910401","4910401","Williamson"
"n3890002","3890002","Reeves"
"n4070006","4070006","San Jacinto"
"n4392484","4392484","Tarrant"
"n4393323","4393323","Tarrant"
"n4530434","4530434","Travis"
"n4530280","4530280","Travis"
"n1212092","1212092","Denton"
"n2010759","2010759","Harris"
"n2150089","2150089","Hidalgo"
"n2650410","2650410","Kerr"
"n3390076","3390076","Montgomery"
"n3390070","3390070","Montgomery"
"n291081","291081","Bexar"
"n1132047","1132047","Dallas"
"n1170004","1170004","Deaf Smith"
"n1214161","1214161","Denton"
"n1470012","1470012","Fannin"
"n1573169","1573169","Fort Bend"
"n4530465","4530465","Travis"
"n4710104","4710104","Walker"
"n4970012","4970012","Wise"
"n2010196","2010196","Harris"
"n2010028","2010028","Harris"
"n2010859","2010859","Harris"
"n4090118","4090118","San Patricio"
"n4394256","4394256","Tarrant"
"n4393386","4393386","Tarrant"
"n250016","250016","Bee"
"n1132519","1132519","Dallas"
"n1211015","1211015","Denton"
"n1213138","1213138","Denton"
"n1510012","1510012","Fisher"
"n1573110","1573110","Fort Bend"
"n4530347","4530347","Travis"
"n4550008","4550008","Trinity"
"n4690016","4690016","Victoria"
"n4930207","4930207","Wilson"
"n2010050","2010050","Harris"
"n2010713","2010713","Harris"
"n2010173","2010173","Harris"
"n4270011","4270011","Starr"
"n4394179","4394179","Tarrant"
"n4393502","4393502","Tarrant"
"n294061","294061","Bexar"
"n294144","294144","Bexar"
"n293019","293019","Bexar"
"n1134640","1134640","Dallas"
"n1133102","1133102","Dallas"
"n1214200","1214200","Denton"
"n467003B","467003B","Van Zandt"
"n3790204","3790204","Rains"
"n4190003","4190003","Shelby"
"n4230073","4230073","Smith"
"n4391627","4391627","Tarrant"
"n4530193","4530193","Travis"
"n4570005","4570005","Tyler"
"n1410144","1410144","El Paso"
"n1670226","1670226","Galveston"
"n1990007","1990007","Hardin"
"n2010236","2010236","Harris"
"n2010568","2010568","Harris"
"n3090073","3090073","Mclennan"
"n270311","270311","Bell"
"n291018","291018","Bexar"
"n292150","292150","Bexar"
"n710008","710008","Chambers"
"n1134117","1134117","Dallas"
"n1133001","1133001","Dallas"
"n321001C","321001C","Matagorda"
"n3510015","3510015","Newton"
"n4394050","4394050","Tarrant"
"n4392173","4392173","Tarrant"
"n4393661","4393661","Tarrant"
"n4530117","4530117","Travis"
"n1450203","1450203","Falls"
"n1574067","1574067","Fort Bend"
"n1870214","1870214","Guadalupe"
"n2010342","2010342","Harris"
"n2010674","2010674","Harris"
"n2250011","2250011","Houston"
"n294107","294107","Bexar"
"n294190","294190","Bexar"
"n293065","293065","Bexar"
"n410059","410059","Brazos"
"n850122","850122","Collin"
"n1050001","1050001","Crockett"
"n4850108","4850108","Wichita"
"n2870102","2870102","Lee"
"n3030065","3030065","Lubbock"
"n3090028","3090028","Mclennan"
"n3730011","3730011","Polk"
"n4090112","4090112","San Patricio"
"n4230018","4230018","Smith"
"n2011028","2011028","Harris"
"n2010034","2010034","Harris"
"n2011114","2011114","Harris"
"n2150026","2150026","Hidalgo"
"n2450051","2450051","Jefferson"
"n2730022","2730022","Kleberg"
"n1132145","1132145","Dallas"
"n1131110","1131110","Dallas"
"n1132041","1132041","Dallas"
"n11332T0","11332T0","Dallas"
"n1213155","1213155","Denton"
"n1410098","1410098","El Paso"
"n291064","291064","Bexar"
"n350011","350011","Bosque"
"n450002","450002","Briscoe"
"n570003","570003","Calhoun"
"n770012","770012","Clay"
"n850013","850013","Collin"
"n3090086","3090086","Mclennan"
"n3410203","3410203","Moore"
"n3610006","3610006","Orange"
"n3670200","3670200","Parker"
"n4393465","4393465","Tarrant"
"n2010179","2010179","Harris"
"n2030009","2030009","Harrison"
"n2150172","2150172","Hidalgo"
"n2290001","2290001","Hudspeth"
"n2410016","2410016","Jasper"
"n2592080","2592080","Kendall"
"n930005","930005","Comanche"
"n1134067","1134067","Dallas"
"n1132512","1132512","Dallas"
"n1211009","1211009","Denton"
"n1391011","1391011","Ellis"
"n2010719","2010719","Harris"
"n150413","150413","Austin"
"n293105","293105","Bexar"
"n610044","610044","Cameron"
"n1132106","1132106","Dallas"
"n1131056","1131056","Dallas"
"n1131062","1131062","Dallas"
"n5030005","5030005","Young"
"n223002A","223002A","Hopkins"
"n3050005","3050005","Lynn"
"n3550086","3550086","Nueces"
"n4391311","4391311","Tarrant"
"n4394487","4394487","Tarrant"
"n4393213","4393213","Tarrant"
"n1410058","1410058","El Paso"
"n1573062","1573062","Fort Bend"
"n1571041","1571041","Fort Bend"
"n1750012","1750012","Goliad"
"n2010819","2010819","Harris"
"n2011068","2011068","Harris"
"n10024","10024","Anderson"
"n294004","294004","Bexar"
"n530007","530007","Burnet"
"n1134022","1134022","Dallas"
"n1131327","1131327","Dallas"
"n1211055","1211055","Denton"
"n4910412","4910412","Williamson"
"n3010002","3010002","Loving"
"n3630020","3630020","Palo Pinto"
"n4391011","4391011","Tarrant"
"n4430002A","4430002A","Terrell"
"n4530445","4530445","Travis"
"n4730101","4730101","Waller"
"n1212098","1212098","Denton"
"n2010968","2010968","Harris"
"n2010090","2010090","Harris"
"n2010133","2010133","Harris"
"n2010428","2010428","Harris"
"n231214A","231214A","Hunt"
"n292005","292005","Bexar"
"n610090","610090","Cameron"
"n1132151","1132151","Dallas"
"n1134537","1134537","Dallas"
"n1133308","1133308","Dallas"
"n1410104","1410104","El Paso"
"n4850102","4850102","Wichita"
"n2190015","2190015","Hockley"
"n3390019","3390019","Montgomery"
"n4391476","4391476","Tarrant"
"n4392743","4392743","Tarrant"
"n4530255","4530255","Travis"
"n4630008","4630008","Uvalde"
"n1572075","1572075","Fort Bend"
"n1572061","1572061","Fort Bend"
"n1670435","1670435","Galveston"
"n2010528","2010528","Harris"
"n2010776","2010776","Harris"
"n2010282","2010282","Harris"
"n850019","850019","Collin"
"n1134073","1134073","Dallas"
"n1131731","1131731","Dallas"
"n1211052","1211052","Denton"
"n1391017","1391017","Ellis"
"n1410204","1410204","El Paso"
"n4010214","4010214","Rusk"
"n4392319","4392319","Tarrant"
"n4510213","4510213","Tom Green"
"n4530385A","4530385A","Travis"
"n4770419","4770419","Washington"
"n4910314","4910314","Williamson"
"n1610008","1610008","Freestone"
"n1850010","1850010","Grimes"
"n2010382","2010382","Harris"
"n2010136","2010136","Harris"
"n2010922","2010922","Harris"
"n2150129","2150129","Hidalgo"
"n292051","292051","Bexar"
"n293025","293025","Bexar"
"n390014","390014","Brazoria"
"n830001","830001","Coleman"
"n1132103","1132103","Dallas"
"n1134149","1134149","Dallas"
"n467004D","467004D","Van Zandt"
"n4790403","4790403","Webb"
"n2150152","2150152","Hidalgo"
"n2510043","2510043","Johnson"
"n3090067","3090067","Mclennan"
"n3310419","3310419","Milam"
"n3550083","3550083","Nueces"
"n4530204","4530204","Travis"
"n1131300","1131300","Dallas"
"n1133617","1133617","Dallas"
"n1214194","1214194","Denton"
"n2010988","2010988","Harris"
"n2010822","2010822","Harris"
"n2010491","2010491","Harris"
"n130014","130014","Atascosa"
"n291024","291024","Bexar"
"n293166","293166","Bexar"
"n293002","293002","Bexar"
"n37008B","37008B","Bowie"
"n410079","410079","Brazos"
"n4530172","4530172","Travis"
"n4790275A","4790275A","Webb"
"n4910210","4910210","Williamson"
"n3090089","3090089","Mclennan"
"n3490105","3490105","Navarro"
"n3550105","3550105","Nueces"
"n4210301","4210301","Sherman"
"n4393140","4393140","Tarrant"
"n4530386B","4530386B","Travis"
"n850139","850139","Collin"
"n1132077","1132077","Dallas"
"n2150009","2150009","Hidalgo"
"n2450031","2450031","Jefferson"
"n2570004","2570004","Kaufman"
"n3030044","3030044","Lubbock"
"n90008","90008","Archer"
"n294104","294104","Bexar"
"n291001","291001","Bexar"
"n292002","292002","Bexar"
"n410056","410056","Brazos"
"n1133064","1133064","Dallas"
"n4530364","4530364","Travis"
"n4530138","4530138","Travis"
"n4970006","4970006","Wise"
"n2090423A","2090423A","Hays"
"n2870202","2870202","Lee"
"n3490403","3490403","Navarro"
"n3570003","3570003","Ochiltree"
"n4391186","4391186","Tarrant"
"n4392028","4392028","Tarrant"
"n1230203","1230203","Dewitt"
"n1410184","1410184","El Paso"
"n1650003","1650003","Gaines"
"n1890318","1890318","Hale"
"n2010611","2010611","Harris"
"n2010276","2010276","Harris"
"n292025","292025","Bexar"
"n610070","610070","Cameron"
"n1133041","1133041","Dallas"
"n1131401","1131401","Dallas"
"n1214216","1214216","Denton"
"n1950002","1950002","Hansford"
"n4391106","4391106","Tarrant"
